dir,entry_idx,exit_idx,entry,exit,pnl,balance
SHORT,90573,90574,82208.34,82043.92332,2.4658737007912256e-06,0.00016592652208769144
LONG,90621,90622,82520.76,82405.23093599999,-3.1514424340115662e-06,0.0001619454470432414
SHORT,90694,90695,83647.42,83764.526388,-3.0780971119508928e-06,0.0001580576226960743
LONG,90729,90731,83487.24,83370.357864,-3.0019884278665425e-06,0.0001542653461547274
LONG,90774,90775,83211.13,83094.634418,-2.9299617195167965e-06,0.00015056405770443694
LONG,91013,91014,85325.96,85206.50365600002,-2.859663147980213e-06,0.00014695157426793454
LONG,91020,91021,85495.72,85666.71144,2.202804098276304e-06,0.00014841962049487117
LONG,91048,91050,85290.04,85460.62008,2.224810111218114e-06,0.00014990233250361494
SHORT,91061,91062,85016.4,84846.3672,2.250034010879276e-06,0.00015140285485197612
LONG,91088,91099,84708.9,84590.30754,-2.8755944222035796e-06,0.00014777024615551267
LONG,91117,91119,84674.24,84555.696064,-2.8066002852316843e-06,0.00014422479463950343
SHORT,91238,91239,84380.48,84498.612672,-2.7412806717131617e-06,0.00014076238999459275
LONG,91274,91275,83471.56,83354.69981600001,-2.6735000731671336e-06,0.00013738507797145266
SHORT,91398,91400,84613.2,84731.65848,-2.6112781770034197e-06,0.00013408687440459198
SHORT,91413,91416,84368.98,84487.096572,-2.5485892218080637e-06,0.00013086785081076096
SHORT,91462,91463,84370.07,84488.18809800001,-2.487405240360231e-06,0.00012772610631634694
SHORT,91667,91668,85360.36,85479.86450400001,-2.427690102754976e-06,0.00012465978568201023
SHORT,91701,91702,85746.92,85866.96568800001,-2.3694085464581555e-06,0.00012166707820714203
SHORT,91710,91711,85767.49,85595.95502000001,1.826222843889155e-06,0.0001228849656599955
LONG,91731,91732,85698.11,85578.132646,-2.3339541527803284e-06,0.00011993658667891519
LONG,91954,91956,83708.84,83591.647624,-2.2779555907925184e-06,0.00011705894815472809
LONG,91977,91978,83904.0,83786.5344,-2.223300602302693e-06,0.00011425035281165176
SHORT,92029,92034,83714.99,83832.19098600002,-2.1715564558912114e-06,0.00011150754459170229
SHORT,92189,92190,84101.62,84219.362268,-2.119423900054509e-06,0.00010883058296868926
LONG,92218,92223,84105.25,84273.4605,1.6313704387006655e-06,0.00010991780049254649
SHORT,92262,92267,84576.55,84407.3969,1.6498661853930696e-06,0.00011101807767547684
LONG,92300,92301,84517.61,84686.64522,1.6641609843554663e-06,0.00011212714827145491
SHORT,92320,92322,84566.04,84684.432456,-2.131200707195562e-06,0.00010943531182290208
LONG,92411,92413,85139.99,85020.79401400001,-2.07850487745227e-06,0.0001068096303863353
LONG,92424,92425,85062.0,84942.91320000001,-2.0286353099275413e-06,0.00010424694692447608
LONG,92532,92534,84721.41,84602.80002600001,-1.979962262936473e-06,0.00010174574992691722
LONG,92546,92557,84700.81,84582.228866,-1.9324570283618517e-06,9.930456414892079e-05
LONG,92585,92598,84547.03,84716.12406,1.4885754165923585e-06,0.00010029661674476854
SHORT,92608,92620,84576.49,84407.33702,1.5054522173389631e-06,0.00010130058587838366
LONG,92752,92762,84500.01,84669.01002,1.5184957823170524e-06,0.00010231257873130879
SHORT,92816,92824,84935.0,85053.909,-1.9446551839459824e-06,9.985636065370627e-05
SHORT,92859,92896,85276.51,85395.897114,-1.897969846945135e-06,9.745910900349261e-05
SHORT,92914,92920,85396.06,85515.614484,-1.8524052848294697e-06,9.511940817364568e-05
SHORT,92926,92928,85170.52,85289.75872800002,-1.807934591156608e-06,9.283587654162084e-05
LONG,93040,93066,85273.6,85154.21696,-1.7632318031550112e-06,9.060846535575771e-05
SHORT,93255,93262,84521.74,84640.07043600001,-1.7221951010169277e-06,8.843322792796198e-05
SHORT,93290,93300,84838.33,84957.10366200001,-1.6808503632268453e-06,8.631021142509533e-05
SHORT,93402,93403,87400.0,87522.36,-1.6404981885567929e-06,8.423816217941306e-05
SHORT,93503,93504,87993.51,88116.700914,-1.6011147485441631e-06,8.221585661997184e-05
LONG,93547,93554,87340.0,87217.724,-1.5615257647831066e-06,8.024325157208888e-05
SHORT,93899,93900,92941.07,93071.18749800001,-1.525183482630753e-06,7.831685183159769e-05
SHORT,94010,94013,93521.74,93652.67043600001,-1.4885684027632582e-06,7.643669916967644e-05
SHORT,94118,94119,93428.58,93241.72284,1.14731485453684e-06,7.720183052836491e-05
LONG,94199,94201,93495.48,93364.586328,-1.4662943672251609e-06,7.534952700849792e-05
LONG,94288,94289,92312.77,92497.39554,1.129489409857332e-06,7.610226878331276e-05
SHORT,94313,94314,92304.33,92433.556062,-1.4464758227644383e-06,7.427528161663175e-05
SHORT,94435,94437,93206.93,93337.419702,-1.4117502776873695e-06,7.249215493086123e-05
LONG,94516,94517,93412.18,93281.402948,-1.3768434986017724e-06,7.075285065760515e-05
SHORT,94534,94541,93289.39,93419.995146,-1.344799432449114e-06,6.9054286971868e-05
SHORT,94583,94587,93778.72,93910.010208,-1.312514832474338e-06,6.739650070453432e-05
SHORT,94659,94661,94912.57,95045.44759800001,-1.2810052888911293e-06,6.577851291212051e-05
LONG,94738,94740,94937.69,94804.77723400001,-1.2493312957398633e-06,6.420028905182004e-05
SHORT,94795,94807,94757.16,94567.64568,9.636463386678327e-07,6.484293394522877e-05
LONG,94832,94849,94663.59,94531.060974,-1.2315618444216565e-06,6.328715743108097e-05
LONG,94903,94913,94231.58,94099.655788,-1.2020129810885078e-06,6.176870866283705e-05
LONG,94931,94952,94220.85,94088.94081000001,-1.1731730836332066e-06,6.028669203588966e-05
SHORT,94979,94987,94157.0,94288.81980000001,-1.1458691555262319e-06,5.8839389420183976e-05
LONG,95126,95138,93978.64,94166.59728,8.820024474085726e-07,5.9427194920491625e-05
LONG,95243,95245,93754.01,93941.51801999999,8.908136518581306e-07,6.00208725977473e-05
SHORT,95294,95297,94209.54,94341.433356,-1.140816725465386e-06,5.8579951509293173e-05
LONG,95301,95302,94499.5,94367.2007,-1.1126090190159976e-06,5.717444273273071e-05
SHORT,95307,95310,93921.53,93733.68694,8.581883854182835e-07,5.774675890448534e-05
LONG,95360,95367,93458.7,93645.6174,8.656239159782706e-07,5.832364902594118e-05
SHORT,95454,95455,94580.44,94712.852616,-1.108557597036073e-06,5.69234731837754e-05
SHORT,95485,95486,95428.57,95237.71286,8.544213324885128e-07,5.749327715034504e-05
LONG,95530,95531,93880.01,93748.577986,-1.0919698129164478e-06,5.611384095167686e-05
LONG,95535,95538,93647.65,93516.54329,-1.0657701811951553e-06,5.476750156572332e-05
LONG,95542,95546,93988.0,93856.4168,-1.040199157237746e-06,5.345346490065696e-05
LONG,95594,95596,94638.81,94506.315666,-1.0152416588581928e-06,5.2170955917295485e-05
SHORT,95642,95643,94688.5,94821.06390000001,-9.91613359120081e-07,5.0918487778588926e-05
LONG,95662,95664,94768.78,94636.10370800001,-9.670948383786815e-07,4.96968005013173e-05
LONG,95669,95672,94755.01,94622.352986,-9.438913319215023e-07,4.850442516688921e-05
LONG,95692,95703,94640.25,94829.5305,7.270813332516358e-07,4.8988984374306405e-05
SHORT,95730,95745,94936.61,94746.73678,7.353246554583083e-07,4.947936410789319e-05
LONG,95794,95799,95009.96,94876.94605600002,-9.397615625011694e-07,4.829220572485255e-05
LONG,96014,96020,94782.6,94972.1652,7.239001638155257e-07,4.877464486004381e-05
SHORT,96057,96058,94493.99,94626.28158600001,-9.270596748548869e-07,4.760371196088871e-05
SHORT,96098,96099,93832.29,93644.62542,7.14531716532924e-07,4.808022511761719e-05
LONG,96107,96110,93919.42,93787.932812,-9.131877156588989e-07,4.6926636276370206e-05
SHORT,96174,96177,94360.01,94171.28998,7.04368810508284e-07,4.739637190549664e-05
SHORT,96240,96251,94782.6,94915.29564000001,-9.008628408078014e-07,4.625852720516135e-05
SHORT,96358,96359,96160.37,95968.04926,6.943404933494506e-07,4.672157506248499e-05
SHORT,96457,96458,96468.28,96603.335592,-8.880369772126728e-07,4.559993020995989e-05
SHORT,96538,96550,96928.57,96734.71286,6.844549524515325e-07,4.6056385511361624e-05
SHORT,96598,96603,96701.25,96836.63175,-8.753937194144527e-07,4.495070986439036e-05
LONG,96635,96637,97108.0,96972.0488,-8.537488324543471e-07,4.3872207482614066e-05
SHORT,96686,96688,97128.86,97264.840404,-8.338790476220534e-07,4.281896739757894e-05
LONG,96762,96767,96692.68,96886.06536,6.418563212897094e-07,4.324672888188076e-05
LONG,96826,96840,96500.63,96365.529118,-8.213851216535559e-07,4.2209110115817806e-05
LONG,96862,96864,96383.09,96248.153674,-8.016776284297078e-07,4.1196386936809006e-05
LONG,96873,96887,96362.02,96227.11317200001,-7.824429770907789e-07,4.020796202503418e-05
LONG,96919,96926,96007.99,96200.00598,6.027173507552476e-07,4.0609639565664254e-05
SHORT,96965,96973,96228.46,96036.00308000001,6.095506898806072e-07,4.101614205771654e-05
LONG,96985,97002,96108.23,96300.44645999999,6.148319694451539e-07,4.1425893316873115e-05
SHORT,97023,97026,96281.96,96416.75474400002,-7.873819542738651e-07,4.0431381896014886e-05
LONG,97072,97076,95844.68,95710.497448,-7.679132363510039e-07,3.946131175018381e-05
LONG,97082,97086,96185.84,96051.179824,-7.494886940712012e-07,3.851451649736169e-05
SHORT,97142,97143,95870.01,96004.22801400001,-7.320454150654051e-07,3.7589898499809475e-05
SHORT,97147,97157,95852.98,95661.27403999999,5.64224376482166e-07,3.7966173383792596e-05
SHORT,97218,97221,95432.0,95241.136,5.698722624907325e-07,3.8346214779364367e-05
LONG,97272,97291,95410.08,95600.90016,5.748097595426835e-07,3.872929346501023e-05
LONG,97399,97406,94373.11,94240.98764600001,-7.355854707809062e-07,3.7800061526904276e-05
LONG,97493,97506,94241.73,94109.791578,-7.179365685804607e-07,3.6893124650689294e-05
LONG,97541,97553,94180.62,94368.98124,5.530279385138261e-07,3.7261686965949676e-05
SHORT,97581,97583,94499.99,94310.99002000001,5.592979213588779e-07,3.763467645247881e-05
LONG,97600,97602,94534.2,94401.85212,-7.147954098619348e-07,3.673170766035448e-05
SHORT,97632,97639,94733.68,94544.21264,5.513429319819019e-07,3.709939205403461e-05
LONG,97650,97651,94821.31,94688.560166,-7.046287532822873e-07,3.6209266340482145e-05
LONG,97677,97698,94481.72,94349.445592,-6.877225956047678e-07,3.534049741317497e-05
SHORT,97880,97884,94640.35,94772.84649000001,-6.717168343322353e-07,3.449207809177686e-05
LONG,97972,97974,96638.0,96502.7068,-6.551080391971183e-07,3.3664509662120865e-05
SHORT,98033,98037,96891.59,97027.238226,-6.39861335147948e-07,3.285632577866231e-05
SHORT,98041,98049,96939.17,97074.884838,-6.245001840750341e-07,3.206754396569397e-05
SHORT,98073,98081,96928.58,96734.72284,4.813338349250651e-07,3.238854008079057e-05
LONG,98163,98164,96404.0,96269.0344,-6.151555417544416e-07,3.1611441838632175e-05
LONG,98170,98174,96597.82,96791.01564000001,4.738555131611138e-07,3.192724014260013e-05
SHORT,98203,98215,97147.73,96953.43454,4.79227874540408e-07,3.224683181642754e-05
LONG,98222,98223,97960.37,97823.225482,-6.124640766894115e-07,3.147313358065599e-05
SHORT,98273,98289,98826.94,98965.29771600002,-5.982098499675704e-07,3.071755806278514e-05
LONG,98294,98298,99169.84,99368.17968,4.604561953611635e-07,3.102442646783238e-05
SHORT,98344,98351,99619.04,99419.80192,4.656766412821502e-07,3.133498097677537e-05
LONG,98383,98384,99762.25,99622.58285,-5.951452936918753e-07,3.058316077819962e-05
SHORT,98504,98506,102704.68,102848.466552,-5.812941369112552e-07,2.9848950837397366e-05
LONG,98556,98560,102828.01,102684.05078599999,-5.669211232546946e-07,2.9132784959955683e-05
LONG,98661,98662,103266.9,103473.4338,4.3670044654974896e-07,2.9423821481705654e-05
LONG,98707,98715,103118.8,102974.43368,-5.588466414020383e-07,2.8717855732895087e-05
SHORT,98731,98734,103039.99,103184.24598600001,-5.458402839151474e-07,2.8028426170315465e-05
SHORT,98752,98760,102882.95,103026.98613,-5.32736296219207e-07,2.735554774324468e-05
SHORT,98849,98855,103147.05,103291.45587,-5.199468959558578e-07,2.66988231085726e-05
SHORT,98894,98896,103444.77,103589.59267800002,-5.074645308246686e-07,2.605786446220507e-05
SHORT,98918,98933,103586.73,103731.751422,-4.95281829833145e-07,2.54322933100609e-05
SHORT,98955,98971,103549.5,103342.401,3.81738722584019e-07,2.5686870566094613e-05
LONG,98990,98997,103462.3,103317.45278,-4.87870732661825e-07,2.5070565480602314e-05
LONG,99035,99037,103317.47,103172.825542,-4.761652501730682e-07,2.4469047403026233e-05
LONG,99124,99126,104323.99,104177.93641400001,-4.6474061732566435e-07,2.388196154868544e-05
SHORT,99139,99144,103994.39,103786.40122,3.584682428457676e-07,2.412101998378778e-05
LONG,99174,99182,103851.52,104059.22304,3.6157408955696263e-07,2.4361988973425803e-05
SHORT,99234,99235,104329.95,104476.01193000001,-4.630483244179294e-07,2.3777130704140744e-05
LONG,99257,99259,104416.07,104269.88750200001,-4.5159904346373303e-07,2.320664600715631e-05
LONG,99288,99289,104036.7,103891.04862,-4.4076382761391026e-07,2.2649848949506616e-05
LONG,99298,99299,104705.36,104558.772496,-4.301885810979695e-07,2.2106411123661114e-05
SHORT,99314,99315,104245.58,104391.52381200001,-4.2017655622745275e-07,2.1575702511815355e-05
SHORT,99322,99326,104274.78,104066.23044,3.2385129470234745e-07,2.1791675293958625e-05
SHORT,99381,99384,104021.71,104167.34039400001,-4.1419437231228645e-07,2.1268522545176546e-05
LONG,99409,99413,104049.37,103903.700882,-4.039530487005191e-07,2.0758226883750147e-05
LONG,99419,99422,104039.75,103894.09435,-3.942610032030678e-07,2.0260174746128326e-05
LONG,99475,99480,104519.62,104373.292532,-3.8480149895319316e-07,1.977407237344449e-05
LONG,99558,99559,102984.13,102839.952218,-3.7556895658882903e-07,1.929963305498844e-05
LONG,99607,99608,102387.31,102592.08462,2.8930149949427016e-07,1.949243638920777e-05
SHORT,99651,99655,102584.04,102378.87191999999,2.925814702020145e-07,1.9687555677463746e-05
LONG,99702,99703,102373.75,102578.4975,2.9511645960517707e-07,1.9884234358681605e-05
SHORT,99719,99720,102386.34,102529.680876,-3.7793964245546516e-07,1.9406873544432732e-05
SHORT,99727,99728,102445.0,102588.42300000001,-3.688664454590515e-07,1.8940972731251516e-05
SHORT,99806,99807,103560.48,103705.464672,-3.6001106870290845e-07,1.848625679889235e-05
SHORT,99819,99820,103082.14,103226.454996,-3.513682829765487e-07,1.8042457231921342e-05
SHORT,99902,99905,104415.88,104207.04824,2.7081728305114097e-07,1.8223062228812877e-05
